lastUpdated,code,level,created,name,id,offlineLevels,code,lastUpdated,id,level,created,name,shortName,description,contactPerson,path,openingDate,email,address,url,phoneNumber,closedDate,geometry,comment,code,created,lastUpdated,name,id,shortName,symbol,color,geometry
2023-12-29T14:08:23.061,,,,,,,,,,4,2023-12-29T14:08:23.008,Mururu,Mururu,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/kPLHNKxVxrA",2023-01-01T00:00:00.000,,,,,,,,,,,,kPLHNKxVxrA,,,,
2023-12-29T14:52:52.035,,,,,,,,,,6,2023-12-29T14:52:51.960,Murusenyi,Murusenyi,,,"/NLsvt0iBEyq/qtB5YKGpetQ/HZHCFHVBgWS/aaKKiqrnwdX/KP9pv1yuMBQ/rLw4a2Z1AH7",2023-01-01T00:00:00.000,,,,,,,,,,,,rLw4a2Z1AH7,,,,
2023-12-29T14:53:26.708,,,,,,,,,,6,2023-12-29T14:53:26.652,Murutare,Murutare,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/al9Zlt1slhX/rzKcUIesSTO/RtolFLnzgxD",2023-01-01T00:00:00.000,,,,,,,,,,,,RtolFLnzgxD,,,,
2023-12-29T13:39:48.578,,,,,,,,,,6,2023-12-29T13:39:48.512,Murwa,Murwa,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/EKfvtFglU6h/l3FPRkFATNq/BcMpXzEA5ul",2023-01-01T00:00:00.000,,,,,,,,,,,,BcMpXzEA5ul,,,,
2023-12-29T14:06:21.394,,,,,,,,,,5,2023-12-29T14:06:21.358,Murwa,Murwa,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/aPKYcwIG9v4/YUbMGrEDqLa",2023-01-01T00:00:00.000,,,,,,,,,,,,YUbMGrEDqLa,,,,
2023-12-29T14:10:09.467,,,,,,,,,,5,2023-12-29T14:10:09.416,Murya,Murya,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/gszuGxT8KYH/tmWPFucTw0a",2023-01-01T00:00:00.000,,,,,,,,,,,,tmWPFucTw0a,,,,
2023-12-29T13:57:55.987,,,,,,,,,,5,2023-12-29T13:57:55.935,Musabike,Musabike,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/qt0GeU78DzG/WPXIHdO7vTD",2023-01-01T00:00:00.000,,,,,,,,,,,,WPXIHdO7vTD,,,,
2023-12-29T14:26:09.955,,,,,,,,,,6,2023-12-29T14:26:09.908,Musaga,Musaga,,,"/NLsvt0iBEyq/UvekxcAnx2W/K3jI0FZ3Gq0/wPY2gZCywvT/CIMfybgreBj/qTP5iyKWGLW",2023-01-01T00:00:00.000,,,,,,,,,,,,qTP5iyKWGLW,,,,
2023-12-29T13:46:06.619,,,,,,,,,,6,2023-12-29T13:46:06.595,Musagara,Musagara,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/JWbvfVBu1id/wgETIMMYYwu/aIucp78Ikli",2023-01-01T00:00:00.000,,,,,,,,,,,,aIucp78Ikli,,,,
2023-12-29T14:19:30.916,,,,,,,,,,5,2023-12-29T14:19:30.865,Musagara,Musagara,,,"/NLsvt0iBEyq/OMhvoA1PDd5/Ja99XwzeEZ0/WOX6Rj4Pbna/oPpS95PcRSe",2023-01-01T00:00:00.000,,,,,,,,,,,,oPpS95PcRSe,,,,
2023-12-29T14:24:22.543,,,,,,,,,,6,2023-12-29T14:24:22.503,Musama,Musama,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/Dx69guFz5u7/iWSysLd8QGS/ww1eCDXj7X7",2023-01-01T00:00:00.000,,,,,,,,,,,,ww1eCDXj7X7,,,,
2023-12-29T13:45:47.688,,,,,,,,,,6,2023-12-29T13:45:47.660,Musambagiro,Musambagiro,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/JGGOhcxAlC2/aS1FSBRnvJS",2023-01-01T00:00:00.000,,,,,,,,,,,,aS1FSBRnvJS,,,,
2023-12-29T13:27:07.475,,,,,,,,,,6,2023-12-29T13:27:07.447,Musambi,Musambi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/hDDzPsgJUFe/mAkWyQlTOjQ/zqqVc9UDlgF",2023-01-01T00:00:00.000,,,,,,,,,,,,zqqVc9UDlgF,,,,
2023-12-29T13:48:10.045,,,,,,,,,,4,2023-12-29T13:48:10.016,Musambira,Musambira,,,"/NLsvt0iBEyq/d3sGVyQqwe5/JrZv84pAK7M/HMNV3up90YE",2023-01-01T00:00:00.000,,,,,,,,,,,,HMNV3up90YE,,,,
2023-12-29T13:44:53.931,,,,,,,,,,5,2023-12-29T13:44:53.897,Musamo,Musamo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/cM2P652eYaG/OUuqW7x8gVw/NZCvjpu7s1X",2023-01-01T00:00:00.000,,,,,,,,,,,,NZCvjpu7s1X,,,,
2023-12-29T13:44:57.215,,,,,,,,,,6,2023-12-29T13:44:57.176,Musamo,Musamo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/cM2P652eYaG/OUuqW7x8gVw/NZCvjpu7s1X/wqsmf4Tt60x",2023-01-01T00:00:00.000,,,,,,,,,,,,wqsmf4Tt60x,,,,
2023-12-29T14:53:09.751,,,,,,,,,,6,2023-12-29T14:53:09.680,Musamvu,Musamvu,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/hDRN4YaDLts/q2J7rUwkZde/HYC2Lgwzly2",2023-01-01T00:00:00.000,,,,,,,,,,,,HYC2Lgwzly2,,,,
2023-12-29T14:25:43.666,,,,,,,,,,6,2023-12-29T14:25:43.593,Musangabo,Musangabo,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/RLdRlVtapSP/GZmjf970qW5/i2YxtW2CCaY",2023-01-01T00:00:00.000,,,,,,,,,,,,i2YxtW2CCaY,,,,
2023-12-29T13:40:29.154,,,,,,,,,,4,2023-12-29T13:40:29.120,Musange,Musange,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/GRCPM5uWMbX",2023-01-01T00:00:00.000,,,,,,,,,,,,GRCPM5uWMbX,,,,
2023-12-29T13:38:10.681,,,,,,,,,,6,2023-12-29T13:38:10.648,Musange,Musange,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/pr5VMbh7s9V/eZprYlouZlz/WKawBZ5B5EW",2023-01-01T00:00:00.000,,,,,,,,,,,,WKawBZ5B5EW,,,,
2023-12-29T13:16:51.712,,,,,,,,,,6,2023-12-29T13:16:51.694,Musango,Musango,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/whyDU0uhyQl/ZFsFmgk8MNQ/VGEHOPmrO8T",2023-01-01T00:00:00.000,,,,,,,,,,,,VGEHOPmrO8T,,,,
2023-12-29T14:20:48.233,,,,,,,,,,3,2023-12-29T14:20:48.184,Musanze,Musanze,,,"/NLsvt0iBEyq/OMhvoA1PDd5/RfaoNcYhdRF",2023-01-01T00:00:00.000,,,,,,,,,,,,RfaoNcYhdRF,,,,
2023-12-29T14:22:39.764,,,,,,,,,,4,2023-12-29T14:22:39.702,Musanze,Musanze,,,"/NLsvt0iBEyq/OMhvoA1PDd5/RfaoNcYhdRF/WEVHzjpZi85",2023-01-01T00:00:00.000,,,,,,,,,,,,WEVHzjpZi85,,,,
2023-12-29T14:25:05.681,,,,,,,,,,6,2023-12-29T14:25:05.619,Musanzu,Musanzu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/afUa5eplYb1/YtMfMd94xbg/G8pmz6XDC8n",2023-01-01T00:00:00.000,,,,,,,,,,,,G8pmz6XDC8n,,,,
2023-12-29T14:04:47.397,,,,,,,,,,6,2023-12-29T14:04:47.348,Musanzubize,Musanzubize,,,"/NLsvt0iBEyq/UvekxcAnx2W/K3jI0FZ3Gq0/K8Jdi8d1KhK/QhchOV1Gfds/a8CZ3hpl7Vb",2023-01-01T00:00:00.000,,,,,,,,,,,,a8CZ3hpl7Vb,,,,
2023-12-29T13:41:19.504,,,,,,,,,,6,2023-12-29T13:41:19.479,Musaraba,Musaraba,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/vZycUAdfkiX/K67N2arqGka/iE9e1vPNSvc",2023-01-01T00:00:00.000,,,,,,,,,,,,iE9e1vPNSvc,,,,
2023-12-29T13:41:17.060,,,,,,,,,,5,2023-12-29T13:41:17.038,Musaraba,Musaraba,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/vZycUAdfkiX/K67N2arqGka",2023-01-01T00:00:00.000,,,,,,,,,,,,K67N2arqGka,,,,
2023-12-29T13:45:48.327,,,,,,,,,,6,2023-12-29T13:45:48.296,Musarara,Musarara,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/JGGOhcxAlC2/VWQPMuKPHtK",2023-01-01T00:00:00.000,,,,,,,,,,,,VWQPMuKPHtK,,,,
2023-12-29T13:54:21.936,,,,,,,,,,4,2023-12-29T13:54:21.903,Musasa,Musasa,,,"/NLsvt0iBEyq/UvekxcAnx2W/dzu2J35kVop/IVqIX6j06Km",2023-01-01T00:00:00.000,,,,,,,,,,,,IVqIX6j06Km,,,,
2023-12-29T13:38:37.215,,,,,,,,,,6,2023-12-29T13:38:37.193,Musasa,Musasa,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/JGGOhcxAlC2/rIYTIPsFIe6",2023-01-01T00:00:00.000,,,,,,,,,,,,rIYTIPsFIe6,,,,
2023-12-29T13:49:49.964,,,,,,,,,,5,2023-12-29T13:49:49.936,Musasa,Musasa,,,"/NLsvt0iBEyq/UvekxcAnx2W/MhuotIEABst/EH3sb1BTAh3/z1sw9ZlPfZR",2023-01-01T00:00:00.000,,,,,,,,,,,,z1sw9ZlPfZR,,,,
2023-12-29T13:28:56.286,,,,,,,,,,6,2023-12-29T13:28:56.266,Musatsi,Musatsi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/qLqMdaBK6Zg/j4TSUYhgo0i/PT9uvcmNh4B",2023-01-01T00:00:00.000,,,,,,,,,,,,PT9uvcmNh4B,,,,
2023-12-29T13:16:15.674,,,,,,,,,,5,2023-12-29T13:16:15.657,Musave,Musave,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/klDafWetuO4/BdJT9U8brys",2023-01-01T00:00:00.000,,,,,,,,,,,,BdJT9U8brys,,,,
2023-12-29T13:13:50.776,,,,,,,,,,6,2023-12-29T13:13:50.749,Musave,Musave,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k2mfNQ20qSO/KmCv4UYoReI/RW0qndIcxoG",2023-01-01T00:00:00.000,,,,,,,,,,,,RW0qndIcxoG,,,,
2023-12-29T14:28:02.642,,,,,,,,,,6,2023-12-29T14:28:02.573,Musayo,Musayo,,,"/NLsvt0iBEyq/OMhvoA1PDd5/j3aA3oajdXg/VlfKTNM78eN/wkZ5s7SKTAu/c6C5stkQEuv",2023-01-01T00:00:00.000,,,,,,,,,,,,c6C5stkQEuv,,,,
2023-12-29T14:50:26.807,,,,,,,,,,5,2023-12-29T14:50:26.747,Musaza,Musaza,,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/nV0aBXj9pL6/dBqdG2Lr4KB",2023-01-01T00:00:00.000,,,,,,,,,,,,dBqdG2Lr4KB,,,,
2023-12-29T14:50:16.120,,,,,,,,,,4,2023-12-29T14:50:16.010,Musaza,Musaza,,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/nV0aBXj9pL6",2023-01-01T00:00:00.000,,,,,,,,,,,,nV0aBXj9pL6,,,,
2023-12-29T14:50:30.917,,,,,,,,,,6,2023-12-29T14:50:30.856,Musaza,Musaza,,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/nV0aBXj9pL6/dBqdG2Lr4KB/TdD6ZVZZJ6Z",2023-01-01T00:00:00.000,,,,,,,,,,,,TdD6ZVZZJ6Z,,,,
2023-12-29T13:41:38.254,,,,,,,,,,6,2023-12-29T13:41:38.224,Muse,Muse,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/xnYoIfnns7K/My5RVPLBp4U/RGOH6XKyUPz",2023-01-01T00:00:00.000,,,,,,,,,,,,RGOH6XKyUPz,,,,
2023-12-29T13:40:41.962,,,,,,,,,,4,2023-12-29T13:40:41.928,Musebeya,Musebeya,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/BF8sifuy2ob",2023-01-01T00:00:00.000,,,,,,,,,,,,BF8sifuy2ob,,,,
2023-12-29T13:31:23.648,,,,,,,,,,6,2023-12-29T13:31:23.628,Musebeya,Musebeya,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/XEFULgIZoc7/kZfcJUYw3s7/lUP7VgGSHkp",2023-01-01T00:00:00.000,,,,,,,,,,,,lUP7VgGSHkp,,,,
2023-12-29T13:35:10.649,,,,,,,,,,5,2023-12-29T13:35:10.620,Musebeya,Musebeya,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/mKc3vFiuSnY/YKhZi4j2jxq",2023-01-01T00:00:00.000,,,,,,,,,,,,YKhZi4j2jxq,,,,
2023-12-29T14:15:22.319,,,,,,,,,,6,2023-12-29T14:15:22.259,Musega,Musega,,,"/NLsvt0iBEyq/OMhvoA1PDd5/vx2WLOHKkjR/SOBkhh5Wkap/YH9I2W6lXMX/J14tLFC9h7L",2023-01-01T00:00:00.000,,,,,,,,,,,,J14tLFC9h7L,,,,
2023-12-29T14:11:50.828,,,,,,,,,,6,2023-12-29T14:11:50.767,Museke,Museke,,,"/NLsvt0iBEyq/UvekxcAnx2W/G9cUOSP7XMy/C96I947jpM2/CtPo2wvZC8j/zMeOHE0YcmR",2023-01-01T00:00:00.000,,,,,,,,,,,,zMeOHE0YcmR,,,,
2023-12-29T13:31:11.767,,,,,,,,,,6,2023-12-29T13:31:11.742,Musekera,Musekera,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/eJ6QJg6IUaq/RXbi5qv3Vlr/CEQheXfrI9v",2023-01-01T00:00:00.000,,,,,,,,,,,,CEQheXfrI9v,,,,
2023-12-29T14:23:06.076,,,,,,,,,,6,2023-12-29T14:23:06.028,Musembe,Musembe,,,"/NLsvt0iBEyq/OMhvoA1PDd5/RfaoNcYhdRF/Oc79w4wGHu7/ew1W9VVwqwN/CH2ZbSxLfSP",2023-01-01T00:00:00.000,,,,,,,,,,,,CH2ZbSxLfSP,,,,
2023-12-29T14:25:23.193,,,,,,,,,,5,2023-12-29T14:25:23.118,Musenda,Musenda,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/nOd3Glcs9hj/gsCiWrCEiRO",2023-01-01T00:00:00.000,,,,,,,,,,,,gsCiWrCEiRO,,,,
2023-12-29T13:57:18.789,,,,,,,,,,6,2023-12-29T13:57:18.757,Musene,Musene,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/TWOmG82FeDT/GRSJBFX9ZVm/Y6AV99Kc7F3",2023-01-01T00:00:00.000,,,,,,,,,,,,Y6AV99Kc7F3,,,,
2023-12-29T13:45:26.326,,,,,,,,,,6,2023-12-29T13:45:26.289,Musengo,Musengo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/m56ratsOiaM/Mdg80Moiy80/fQod0Ku6hfe",2023-01-01T00:00:00.000,,,,,,,,,,,,fQod0Ku6hfe,,,,
2023-12-29T13:25:51.584,,,,,,,,,,6,2023-12-29T13:25:51.551,Musenyi,Musenyi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/zLpIDKL07s4/BUIXhNQLGP1/dX8feRMEkqH",2023-01-01T00:00:00.000,,,,,,,,,,,,dX8feRMEkqH,,,,
2023-12-29T13:39:19.824,,,,,,,,,,5,2023-12-29T13:39:19.803,Musenyi,Musenyi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/qX7SMbGpiyZ/fmQu99XgpDE",2023-01-01T00:00:00.000,,,,,,,,,,,,fmQu99XgpDE,,,,
2023-12-29T14:56:31.676,,,,,,,,,,4,2023-12-29T14:56:31.608,Musenyi,Musenyi,,,"/NLsvt0iBEyq/qtB5YKGpetQ/tiOxwPjTxGh/HtnMuRUwzYL",2023-01-01T00:00:00.000,,,,,,,,,,,,HtnMuRUwzYL,,,,
2023-12-29T14:35:08.833,,,,,,,,,,6,2023-12-29T14:35:08.758,"Musenyi I","Musenyi I",,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/qX7SMbGpiyZ/fmQu99XgpDE/a0nyLY2TJkq",2023-01-01T00:00:00.000,,,,,,,,,,,,a0nyLY2TJkq,,,,
2023-12-29T14:35:09.627,,,,,,,,,,6,2023-12-29T14:35:09.562,"Musenyi Ii","Musenyi Ii",,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/qX7SMbGpiyZ/fmQu99XgpDE/SugQaCHFkVf",2023-01-01T00:00:00.000,,,,,,,,,,,,SugQaCHFkVf,,,,
2023-12-29T14:28:41.328,,,,,,,,,,6,2023-12-29T14:28:41.263,Musetsa,Musetsa,,,"/NLsvt0iBEyq/OMhvoA1PDd5/j3aA3oajdXg/CfA43bqeFzw/sDISUdZvVdU/vlypmzNJAOM",2023-01-01T00:00:00.000,,,,,,,,,,,,vlypmzNJAOM,,,,
2023-12-29T13:19:55.220,,,,,,,,,,6,2023-12-29T13:19:55.194,Musezero,Musezero,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/ICxgVMRHN19/grpq5RR4pRi/CNCyV5PFdfG",2023-01-01T00:00:00.000,,,,,,,,,,,,CNCyV5PFdfG,,,,
2023-12-29T13:17:19.647,,,,,,,,,,5,2023-12-29T13:17:19.631,Musezero,Musezero,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/IKU9x2ofJln/yShH4OQOdHo",2023-01-01T00:00:00.000,,,,,,,,,,,,yShH4OQOdHo,,,,
2023-12-29T14:36:32.541,,,,,,,,,,6,2023-12-29T14:36:32.493,Musha,Musha,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/ZETovGxY3bo/Lx0W3X2Ioj9/gibhKEreKwu",2023-01-01T00:00:00.000,,,,,,,,,,,,gibhKEreKwu,,,,
2023-12-29T14:33:08.783,,,,,,,,,,5,2023-12-29T14:33:08.735,Musha,Musha,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/SgsZ68wsVO9/N1gEx7dOIPU",2023-01-01T00:00:00.000,,,,,,,,,,,,N1gEx7dOIPU,,,,
2023-12-29T13:29:59.258,,,,,,,,,,4,2023-12-29T13:29:59.234,Musha,Musha,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/SgsZ68wsVO9",2023-01-01T00:00:00.000,,,,,,,,,,,,SgsZ68wsVO9,,,,
2023-12-29T14:10:27.494,,,,,,,,,,5,2023-12-29T14:10:27.449,Mushaka,Mushaka,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/hDRN4YaDLts/vvkLnnMXX3k",2023-01-01T00:00:00.000,,,,,,,,,,,,vvkLnnMXX3k,,,,
2023-12-29T14:15:32.807,,,,,,,,,,5,2023-12-29T14:15:32.764,Mushari,Mushari,,,"/NLsvt0iBEyq/OMhvoA1PDd5/vx2WLOHKkjR/Mnrzoz8VW0z/YwsNqkIyMHK",2023-01-01T00:00:00.000,,,,,,,,,,,,YwsNqkIyMHK,,,,
2023-12-29T14:26:54.433,,,,,,,,,,6,2023-12-29T14:26:54.358,Musheke,Musheke,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/oUyRcHBmQGZ/hdvW2ClA1JX/V6dUEOs4gVv",2023-01-01T00:00:00.000,,,,,,,,,,,,V6dUEOs4gVv,,,,
2023-12-29T14:37:20.186,,,,,,,,,,5,2023-12-29T14:37:20.092,Musheri,Musheri,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/vm3l01AFoN9/e9ZNZYYDwsn",2023-01-01T00:00:00.000,,,,,,,,,,,,e9ZNZYYDwsn,,,,
2023-12-29T14:37:22.581,,,,,,,,,,6,2023-12-29T14:37:22.491,Musheri,Musheri,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/vm3l01AFoN9/e9ZNZYYDwsn/mvLlwSV9Nui",2023-01-01T00:00:00.000,,,,,,,,,,,,mvLlwSV9Nui,,,,
2023-12-29T14:37:15.471,,,,,,,,,,4,2023-12-29T14:37:15.387,MUSHERI,MUSHERI,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/vm3l01AFoN9",2023-01-01T00:00:00.000,,,,,,,,,,,,vm3l01AFoN9,,,,
2023-12-29T14:36:13.713,,,,,,,,,,6,2023-12-29T14:36:13.643,Mushesha,Mushesha,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/sdd82KlxKbD/xJrSJIHfo2u/ikqAahmqxcF",2023-01-01T00:00:00.000,,,,,,,,,,,,ikqAahmqxcF,,,,
2023-12-29T14:30:49.519,,,,,,,,,,6,2023-12-29T14:30:49.454,Mushesho,Mushesho,,,"/NLsvt0iBEyq/OMhvoA1PDd5/j3aA3oajdXg/FvMNdcZ4a9D/oY5g2qnbFtC/KSwlAnAJsII",2023-01-01T00:00:00.000,,,,,,,,,,,,KSwlAnAJsII,,,,
2023-12-29T14:50:39.783,,,,,,,,,,4,2023-12-29T14:50:39.720,Mushikiri,Mushikiri,,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/PtSuDwPVS2a",2023-01-01T00:00:00.000,,,,,,,,,,,,PtSuDwPVS2a,,,,
2023-12-29T13:47:34.789,,,,,,,,,,6,2023-12-29T13:47:34.755,Mushimba,Mushimba,,,"/NLsvt0iBEyq/d3sGVyQqwe5/JrZv84pAK7M/nmBMgToEkXE/WOEI0fWS0MT/E8X9K9ebRAI",2023-01-01T00:00:00.000,,,,,,,,,,,,E8X9K9ebRAI,,,,
2023-12-29T14:17:21.062,,,,,,,,,,6,2023-12-29T14:17:21.010,Mushirarungu,Mushirarungu,,,"/NLsvt0iBEyq/OMhvoA1PDd5/Ja99XwzeEZ0/xoE7IVuD26u/IEAzrYRJTgp/KsQ9YuNgCyj",2023-01-01T00:00:00.000,,,,,,,,,,,,KsQ9YuNgCyj,,,,
2023-12-29T13:26:53.003,,,,,,,,,,5,2023-12-29T13:26:52.985,Mushirarungu,Mushirarungu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/J3Aq5Uup7Bn/RKHN1FF4IxW",2023-01-01T00:00:00.000,,,,,,,,,,,,RKHN1FF4IxW,,,,
2023-12-29T14:04:43.610,,,,,,,,,,6,2023-12-29T14:04:43.576,Mushishiro,Mushishiro,,,"/NLsvt0iBEyq/UvekxcAnx2W/K3jI0FZ3Gq0/y4PVAlmnHcr/d02eHbreWps/OXKeAW223Xc",2023-01-01T00:00:00.000,,,,,,,,,,,,OXKeAW223Xc,,,,
2023-12-29T13:46:19.840,,,,,,,,,,4,2023-12-29T13:46:19.811,Mushishiro,Mushishiro,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/UsWHpfjQxn1",2023-01-01T00:00:00.000,,,,,,,,,,,,UsWHpfjQxn1,,,,
2023-12-29T14:00:17.120,,,,,,,,,,6,2023-12-29T14:00:17.066,Mushoko,Mushoko,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/SPZBBCDOfJv/tSOBU1qplSn/BusNL12ZfqL",2023-01-01T00:00:00.000,,,,,,,,,,,,BusNL12ZfqL,,,,
2023-12-29T14:49:58.252,,,,,,,,,,5,2023-12-29T14:49:58.186,Mushongi,Mushongi,,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/oY5aIu5QA1O/gqwC6qtFznD",2023-01-01T00:00:00.000,,,,,,,,,,,,gqwC6qtFznD,,,,
2023-12-29T13:29:30.001,,,,,,,,,,6,2023-12-29T13:29:29.983,Mushongi,Mushongi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/jbhYYVRUg9p/jERqlteQV4O/JqF5MYFosNt",2023-01-01T00:00:00.000,,,,,,,,,,,,JqF5MYFosNt,,,,
2023-12-29T13:54:32.207,,,,,,,,,,4,2023-12-29T13:54:32.171,Mushonyi,Mushonyi,,,"/NLsvt0iBEyq/UvekxcAnx2W/dzu2J35kVop/WNeTTrVmXiD",2023-01-01T00:00:00.000,,,,,,,,,,,,WNeTTrVmXiD,,,,
2023-12-29T14:37:26.041,,,,,,,,,,6,2023-12-29T14:37:25.990,Mushorerwa,Mushorerwa,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/vm3l01AFoN9/PMTxnGv0WEI/bsIBtV2g8ad",2023-01-01T00:00:00.000,,,,,,,,,,,,bsIBtV2g8ad,,,,
2023-12-29T13:45:56.374,,,,,,,,,,6,2023-12-29T13:45:56.347,Mushubaguriko,Mushubaguriko,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/JE7mhYiRyqe/wb32jrbu2pX/Swt0hms0WC4",2023-01-01T00:00:00.000,,,,,,,,,,,,Swt0hms0WC4,,,,
2023-12-29T13:54:47.469,,,,,,,,,,4,2023-12-29T13:54:47.423,Mushubati,Mushubati,,,"/NLsvt0iBEyq/UvekxcAnx2W/dzu2J35kVop/FxoJsszs08K",2023-01-01T00:00:00.000,,,,,,,,,,,,FxoJsszs08K,,,,
2023-12-29T13:53:28.896,,,,,,,,,,6,2023-12-29T13:53:28.867,Mushubati,Mushubati,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/IjOSgM5xTje/DWkCe1N2Jrt/XOmzOgZz1iu",2023-01-01T00:00:00.000,,,,,,,,,,,,XOmzOgZz1iu,,,,
2023-12-29T13:41:12.618,,,,,,,,,,6,2023-12-29T13:41:12.585,Mushubi,Mushubi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/UdHQTpsdPwz/mtAB72zHYds/TlqPDQqYtsc",2023-01-01T00:00:00.000,,,,,,,,,,,,TlqPDQqYtsc,,,,
2023-12-29T13:41:01.469,,,,,,,,,,4,2023-12-29T13:41:01.443,Mushubi,Mushubi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/UdHQTpsdPwz",2023-01-01T00:00:00.000,,,,,,,,,,,,UdHQTpsdPwz,,,,
2023-12-29T13:23:17.993,,,,,,,,,,6,2023-12-29T13:23:17.969,Mushumbamwiza,Mushumbamwiza,,,"/NLsvt0iBEyq/I7LUEXlue90/Elcqno9VUjB/B6dudX2h7b2/wdgCM2VD9vM/qxNf5aKwtV3",2023-01-01T00:00:00.000,,,,,,,,,,,,qxNf5aKwtV3,,,,
2023-12-29T14:26:25.630,,,,,,,,,,6,2023-12-29T14:26:25.579,Mushunga,Mushunga,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/ihc1w63kiJD/ajru0LPSP60/DcESTNqwM1D",2023-01-01T00:00:00.000,,,,,,,,,,,,DcESTNqwM1D,,,,
